"","0.1","0.15","0.2","0.25","0.3","0.35","0.4","0.45","0.5","0.55","0.6","0.65","0.7","0.75","0.8","0.85","0.9"
"0.8",0.538461538461538,0.505769230769231,0.545192307692308,0.510576923076923,0.547115384615385,0.520192307692308,0.548076923076923,0.526923076923077,0.55,0.532692307692308,0.549038461538462,0.535576923076923,0.548076923076923,0.5375,0.55,0.5375,0.548076923076923
"0.825",0.535576923076923,0.503846153846154,0.542307692307692,0.510576923076923,0.546153846153846,0.5125,0.548076923076923,0.525,0.547115384615385,0.529807692307692,0.548076923076923,0.533653846153846,0.547115384615385,0.535576923076923,0.549038461538462,0.552884615384615,0.547115384615385
"0.85",0.532692307692308,0.501923076923077,0.540384615384615,0.507692307692308,0.543269230769231,0.511538461538461,0.543269230769231,0.521153846153846,0.545192307692308,0.525961538461538,0.546153846153846,0.531730769230769,0.546153846153846,0.555769230769231,0.547115384615385,0.552884615384615,0.547115384615385
"0.875",0.529807692307692,0.5,0.536538461538462,0.505769230769231,0.540384615384615,0.510576923076923,0.542307692307692,0.516346153846154,0.542307692307692,0.524038461538462,0.543269230769231,0.554807692307692,0.545192307692308,0.555769230769231,0.545192307692308,0.552884615384615,0.545192307692308
"0.9",0.527884615384615,0.496153846153846,0.531730769230769,0.503846153846154,0.5375,0.507692307692308,0.539423076923077,0.514423076923077,0.540384615384615,0.552884615384615,0.542307692307692,0.554807692307692,0.544230769230769,0.555769230769231,0.544230769230769,0.552884615384615,0.544230769230769
"0.925",0.524038461538462,0.489423076923077,0.529807692307692,0.501923076923077,0.534615384615385,0.507692307692308,0.538461538461538,0.551923076923077,0.539423076923077,0.553846153846154,0.542307692307692,0.553846153846154,0.542307692307692,0.554807692307692,0.543269230769231,0.552884615384615,0.544230769230769
"0.95",0.520192307692308,0.481730769230769,0.524038461538462,0.499038461538462,0.531730769230769,0.55,0.535576923076923,0.551923076923077,0.538461538461538,0.553846153846154,0.540384615384615,0.552884615384615,0.542307692307692,0.553846153846154,0.543269230769231,0.550961538461539,0.543269230769231
"0.975",0.516346153846154,0.481730769230769,0.520192307692308,0.548076923076923,0.528846153846154,0.55,0.533653846153846,0.550961538461539,0.535576923076923,0.551923076923077,0.539423076923077,0.551923076923077,0.540384615384615,0.550961538461539,0.541346153846154,0.549038461538462,0.543269230769231
"1",0.507692307692308,0.545192307692308,0.515384615384615,0.548076923076923,0.524038461538462,0.549038461538462,0.531730769230769,0.55,0.534615384615385,0.55,0.5375,0.55,0.5375,0.550961538461539,0.540384615384615,0.548076923076923,0.540384615384615
